date,state,fips,cases,newCases,deaths,newDeaths,tests,newTests,positive,newPositive,negative,newNegative
2021-02-24,North Dakota,38,99561,115,1470,1,403113,430,99531,115,303582,315
2021-02-24,Northern Mariana Islands,69,143,0,2,0,17572,0,143,0,17429,0
2021-02-24,Ohio,39,959995,1842,17048,76,959995,1842,959995,1842,,0
2021-02-24,Oklahoma,40,421010,798,4264,37,3445441,15351,421010,798,3024431,14553
2021-02-24,Oregon,41,154069,424,2204,33,153645,511,153645,511,,0
2021-02-24,Pennsylvania,42,925662,2814,23832,83,4764427,12109,920634,2786,3843793,9323
2021-02-24,Puerto Rico,72,133134,43,2007,21,405491,43,99519,43,305972,0
2021-02-24,Rhode Island,44,124718,456,2487,11,786854,2056,124718,456,662136,1600
2021-02-24,South Carolina,45,509044,2132,8398,41,4905303,55678,509044,2132,4396259,53546
2021-02-24,South Dakota,46,111808,262,1864,1,419827,1040,111808,262,308019,778
2021-02-24,Tennessee,47,755637,1476,11175,67,768946,1631,768946,1631,,0
2021-02-24,Texas,48,2625490,7640,43053,325,2613792,7517,2613792,7517,,0
2021-02-24,Utah,49,368658,812,1879,14,1889976,5174,368601,812,1521375,4362
2021-02-24,Vermont,50,14768,77,201,2,327766,503,14768,77,312998,426
2021-02-24,Virgin Islands,78,2623,34,25,0,46979,493,2613,24,44366,469
2021-02-24,Virginia,51,568946,1907,7807,149,568946,1907,568946,1907,,0
2021-02-24,Washington,53,339913,862,4988,41,335693,731,335693,731,,0
2021-02-24,West Virginia,54,130382,243,2285,11,130382,243,130382,243,,0
2021-02-24,Wisconsin,55,614271,844,6940,26,3217378,5358,614260,841,2603118,4517
2021-02-24,Wyoming,56,53988,44,671,0,234216,841,53988,44,180228,797
2021-02-25,Alabama,01,491110,890,9831,87,2382658,7287,491110,890,1891548,6397
2021-02-25,Alaska,02,57735,185,279,0,55886,150,55886,150,,0
2021-02-25,Arizona,04,813898,1245,15821,128,3783299,11134,812907,939,2970392,10195
2021-02-25,Arkansas,05,318122,726,5397,10,2694556,9209,318122,726,2376434,8483
2021-02-25,California,06,3554658,5635,51385,432,3460326,4965,3460326,4965,,0
2021-02-25,Colorado,08,427499,1218,6019,7,2581576,8101,424677,1119,2156899,6982
2021-02-25,Connecticut,09,279159,975,7614,19,279159,975,279159,975,,0
2021-02-25,Delaware,10,85801,295,1406,4,620766,1356,85801,295,534965,1061
2021-02-25,District of Columbia,11,40122,179,1005,4,40122,179,40122,179,,0
2021-02-25,Florida,12,1892293,6640,30477,138,10968463,36348,1857670,6519,9110793,29829
2021-02-25,Georgia,13,972984,3381,16663,131,997388,3327,997388,3327,,0
2021-02-25,Guam,66,8699,1,131,0,117265,372,7730,1,109535,371
2021-02-25,Hawaii,15,27247,36,432,0,28088,38,28088,38,,0
2021-02-25,Idaho,16,170735,384,1855,13,667352,1635,170289,423,497063,1212
2021-02-25,Illinois,17,1184374,1972,22607,32,1181226,1884,1181226,1884,,0
2021-02-25,Indiana,18,662332,1091,12494,27,3100111,6422,659127,1084,2440984,5338
2021-02-25,Iowa,19,335222,557,5438,23,1308496,2594,278883,473,1029613,2121
2021-02-25,Kansas,20,296047,56,4724,0,1248768,0,292837,0,955931,0
2021-02-25,Kentucky,21,405637,1395,4722,36,401750,1443,401750,1443,,0
2021-02-25,Louisiana,22,427689,764,9561,33,5521097,53200,427689,764,5093408,52436
2021-02-25,Maine,23,44117,217,701,24,44117,217,44117,217,,0
2021-02-25,Maryland,24,379648,976,7805,16,3358597,7507,379466,976,2979131,6531
2021-02-25,Massachusetts,25,575993,2108,15978,33,4898165,13121,575993,2108,4322172,11013
2021-02-25,Michigan,26,642768,1583,16428,48,642868,1598,642868,1598,,0
2021-02-25,Minnesota,27,481899,986,6518,7,3466085,12490,481831,986,2984254,11504
2021-02-25,Mississippi,28,292811,920,6613,8,1728997,920,292811,920,1436186,0
2021-02-25,Missouri,29,515808,649,8355,39,2325814,6249,477078,727,1848736,5522
2021-02-25,Montana,30,99566,203,1351,2,99445,203,99445,203,,0
2021-02-25,Nebraska,31,200663,403,2183,4,960947,1450,200106,324,760841,1126
2021-02-25,Nevada,32,292689,589,4934,12,1404120,3289,292630,571,1111490,2718
2021-02-25,New Hampshire,33,74568,310,1163,6,649377,1909,74568,310,574809,1599
2021-02-25,New Jersey,34,778960,3575,23105,70,10535018,47527,778963,3577,9756055,43950
2021-02-25,New Mexico,35,184080,299,3673,13,184080,299,184080,299,,0
2021-02-25,New York,36,1620181,8893,46790,110,1606520,8746,1606520,8746,,0
2021-02-25,North Carolina,37,857557,3386,11162,62,852981,3351,852981,3351,,0
2021-02-25,North Dakota,38,99651,90,1471,1,403531,418,99621,90,303910,328
2021-02-25,Northern Mariana Islands,69,143,0,2,0,17572,0,143,0,17429,0
2021-02-25,Ohio,39,962404,2409,17128,80,962404,2409,962404,2409,,0
2021-02-25,Oklahoma,40,422156,1146,4302,38,3456445,11004,422156,1146,3034289,9858
2021-02-25,Oregon,41,154581,512,2214,10,154062,417,154062,417,,0
2021-02-25,Pennsylvania,42,928029,2367,23910,78,4775436,11009,922990,2356,3852446,8653
2021-02-25,Puerto Rico,72,133234,100,2016,9,405591,100,99619,100,305972,0
2021-02-25,Rhode Island,44,125185,467,2496,9,789132,2278,125185,467,663947,1811
2021-02-25,South Carolina,45,511546,2502,8443,45,4932992,27689,511546,2502,4421446,25187
2021-02-25,South Dakota,46,111964,156,1872,8,420565,738,111964,156,308601,582
2021-02-25,Tennessee,47,757505,1868,11228,53,770940,1994,770940,1994,,0
2021-02-25,Texas,48,2633310,7820,43350,297,2621181,7389,2621181,7389,,0
2021-02-25,Utah,49,369490,832,1890,11,1894991,5015,369433,832,1525558,4183
2021-02-25,Vermont,50,14840,72,203,2,328196,430,14840,72,313356,358
2021-02-25,Virgin Islands,78,2636,13,25,0,47273,294,2623,10,44650,284
2021-02-25,Virginia,51,570982,2036,7963,156,570982,2036,570982,2036,,0
2021-02-25,Washington,53,340997,1084,5015,27,336565,872,336565,872,,0
2021-02-25,West Virginia,54,130813,431,2290,5,130813,431,130813,431,,0
2021-02-25,Wisconsin,55,615233,962,6998,58,3230680,13302,615225,965,2615455,12337
2021-02-25,Wyoming,56,54202,214,671,0,234670,454,54202,214,180468,240
2021-02-26,Alabama,01,491849,739,9869,38,2388268,5610,491849,739,1896419,4871
2021-02-26,Alaska,02,57846,111,279,0,55989,103,55989,103,,0
2021-02-26,Arizona,04,815345,1447,15897,76,3794969,11670,814528,1621,2980441,10049
2021-02-26,Arkansas,05,318638,516,5407,10,2701266,6710,318638,516,2382628,6194
2021-02-26,California,06,3561560,6902,51794,409,3465726,5400,3465726,5400,,0
2021-02-26,Colorado,08,428475,976,6023,4,2589131,7555,426198,1521,2162933,6034
2021-02-26,Connecticut,09,279946,787,7622,8,279946,787,279946,787,,0
2021-02-26,Delaware,10,86098,297,1418,12,622280,1514,86098,297,536182,1217
2021-02-26,District of Columbia,11,40284,162,1009,4,40284,162,40284,162,,0
2021-02-26,Florida,12,1898215,5922,30623,146,11001101,32638,1863453,5783,9137648,26855
2021-02-26,Georgia,13,976400,3416,16682,19,1000822,3434,1000822,3434,,0
2021-02-26,Guam,66,8703,4,131,0,117601,336,7734,4,109867,332
2021-02-26,Hawaii,15,27320,73,434,2,28166,78,28166,78,,0
2021-02-26,Idaho,16,171071,336,1862,7,668695,1343,170595,306,498100,1037
2021-02-26,Illinois,17,1186993,2619,22675,68,1183667,2441,1183667,2441,,0
2021-02-26,Indiana,18,663282,950,12531,37,3106426,6315,660071,944,2446355,5371
2021-02-26,Iowa,19,335840,618,5463,25,1310419,1923,279429,546,1030990,1377
2021-02-26,Kansas,20,296798,751,4735,11,1254463,5695,293663,826,960800,4869
2021-02-26,Kentucky,21,406795,1158,4746,24,402926,1176,402926,1176,,0
2021-02-26,Louisiana,22,428592,903,9587,26,5544678,23581,428592,903,5116086,22678
2021-02-26,Maine,23,44295,178,701,0,44295,178,44295,178,,0
2021-02-26,Maryland,24,380618,970,7838,33,3366987,8390,380436,970,2986551,7420
2021-02-26,Massachusetts,25,577980,1987,16024,46,4909621,11456,577980,1987,4331641,9469
2021-02-26,Michigan,26,644046,1278,16429,1,644125,1257,644125,1257,,0
2021-02-26,Minnesota,27,483046,1147,6530,12,3476542,10457,482978,1147,2993564,9310
2021-02-26,Mississippi,28,293542,731,6638,25,1729728,731,293542,731,1436186,0
2021-02-26,Missouri,29,516429,621,8371,16,2329197,3383,477472,394,1851725,2989
2021-02-26,Montana,30,99732,166,1357,6,99613,168,99613,168,,0
2021-02-26,Nebraska,31,200866,203,2195,12,962649,1702,200403,297,762246,1405
2021-02-26,Nevada,32,293152,463,4942,8,1407969,3849,293029,399,1114940,3450
2021-02-26,New Hampshire,33,74893,325,1167,4,650353,976,74893,325,575460,651
2021-02-26,New Jersey,34,782829,3869,23192,87,10590500,55482,782833,3870,9807667,51612
2021-02-26,New Mexico,35,184736,656,3687,14,184736,656,184736,656,,0
2021-02-26,New York,36,1628255,8074,46914,124,1614724,8204,1614724,8204,,0
2021-02-26,North Carolina,37,860311,2754,11216,54,855905,2924,855905,2924,,0
2021-02-26,North Dakota,38,99741,90,1472,1,404058,527,99711,90,304347,437
2021-02-26,Northern Mariana Islands,69,143,0,2,0,17572,0,143,0,17429,0
2021-02-26,Ohio,39,964380,1976,17185,57,964380,1976,964380,1976,,0
2021-02-26,Oklahoma,40,423023,867,4320,18,3501011,44566,423023,867,3077988,43699
2021-02-26,Oregon,41,154902,321,2216,2,154554,492,154554,492,,0
2021-02-26,Pennsylvania,42,931099,3070,23979,69,4790271,14835,926336,3346,3863935,11489
2021-02-26,Puerto Rico,72,133475,241,2023,7,405832,241,99860,241,305972,0
2021-02-26,Rhode Island,44,125622,437,2502,6,791201,2069,125622,437,665579,1632
2021-02-26,South Carolina,45,513295,1749,8477,34,4966441,33449,513295,1749,4453146,31700
2021-02-26,South Dakota,46,112107,143,1879,7,421288,723,112107,143,309181,580
2021-02-26,Tennessee,47,759124,1619,11284,56,772513,1573,772513,1573,,0
2021-02-26,Texas,48,2644221,10911,43633,283,2629136,7955,2629136,7955,,0
2021-02-26,Utah,49,370140,650,1907,17,1899178,4187,370084,651,1529094,3536
2021-02-26,Vermont,50,14963,123,204,1,329261,1065,14963,123,314298,942
2021-02-26,Virgin Islands,78,2636,0,25,0,47710,437,2636,13,45074,424
2021-02-26,Virginia,51,572639,1657,8197,234,572639,1657,572639,1657,,0
2021-02-26,Washington,53,341941,944,5024,9,337653,1088,337653,1088,,0
2021-02-26,West Virginia,54,131234,421,2291,1,131234,421,131234,421,,0
2021-02-26,Wisconsin,55,616029,796,7004,6,3236315,5635,616018,793,2620297,4842
2021-02-26,Wyoming,56,54350,148,671,0,235176,506,54350,148,180826,358
2021-02-27,Alabama,01,492683,834,9930,61,2393598,5330,492683,834,1900915,4496
2021-02-27,Alaska,02,57846,0,279,0,55989,0,55989,0,,0
2021-02-27,Arizona,04,816334,989,15967,70,3802603,7634,815707,1179,2986896,6455
2021-02-27,Arkansas,05,319195,557,5417,10,2709061,7795,319195,557,2389866,7238
2021-02-27,California,06,3565969,4409,51979,185,3470877,5151,3470877,5151,,0
2021-02-27,Colorado,08,430129,1654,6038,15,2595417,6286,427462,1264,2167955,5022
2021-02-27,Connecticut,09,279946,0,7622,0,279946,0,279946,0,,0
2021-02-27,Delaware,10,86517,419,1418,0,624124,1844,86517,419,537607,1425
2021-02-27,District of Columbia,11,40478,194,1010,1,40478,194,40478,194,,0
2021-02-27,Florida,12,1903674,5459,30733,110,11031731,30630,1868769,5316,9162962,25314
2021-02-27,Georgia,13,979683,3283,16756,74,1004187,3365,1004187,3365,,0
2021-02-27,Guam,66,8704,1,131,0,117602,1,7735,1,109867,0
2021-02-27,Hawaii,15,27419,99,436,2,28270,104,28270,104,,0
2021-02-27,Idaho,16,171209,138,1862,0,670138,1443,170907,312,499231,1131
2021-02-27,Illinois,17,1188732,1739,22710,35,1185447,1780,1185447,1780,,0
2021-02-27,Indiana,18,664149,867,12556,25,3112174,5748,660942,871,2451232,4877
2021-02-27,Iowa,19,336270,430,5470,7,1312007,1588,279744,315,1032263,1273
2021-02-27,Kansas,20,296798,0,4735,0,1254463,0,293663,0,960800,0
2021-02-27,Kentucky,21,407745,950,4776,30,403947,1021,403947,1021,,0
2021-02-27,Louisiana,22,428592,0,9587,0,5544678,0,428592,0,5116086,0
2021-02-27,Maine,23,44492,197,702,1,44492,197,44492,197,,0
2021-02-27,Maryland,24,381454,836,7856,18,3374370,7383,381272,836,2993098,6547
2021-02-27,Massachusetts,25,579680,1700,16067,43,4919760,10139,579680,1700,4340080,8439
2021-02-27,Michigan,26,645375,1329,16498,69,645550,1425,645550,1425,,0
2021-02-27,Minnesota,27,483858,812,6543,13,3482826,6284,483790,812,2999036,5472
2021-02-27,Mississippi,28,294091,549,6669,31,1730277,549,294091,549,1436186,0
2021-02-27,Missouri,29,516796,367,8383,12,2332740,3543,477950,478,1854790,3065
2021-02-27,Montana,30,99920,188,1357,0,99837,224,99837,224,,0
2021-02-27,Nebraska,31,201105,239,2199,4,964087,1438,200681,278,763406,1160
2021-02-27,Nevada,32,293529,377,4957,15,1408847,878,293488,459,1115359,419
2021-02-27,New Hampshire,33,75166,273,1170,3,651612,1259,75166,273,576446,986
2021-02-27,New Jersey,34,786964,4135,23238,46,10655049,64549,786967,4134,9868082,60415
2021-02-27,New Mexico,35,184888,152,3702,15,184888,152,184888,152,,0
2021-02-27,New York,36,1636297,8042,47025,111,1622865,8141,1622865,8141,,0
2021-02-27,North Carolina,37,862635,2324,11240,24,858548,2643,858548,2643,,0
2021-02-27,North Dakota,38,99810,69,1475,3,404590,532,99780,69,304810,463
2021-02-27,Northern Mariana Islands,69,143,0,2,0,17572,0,143,0,17429,0
2021-02-27,Ohio,39,966154,1774,17239,54,966154,1774,966154,1774,,0
2021-02-27,Oklahoma,40,423802,779,4379,59,3508631,7620,423802,779,3084829,6841
2021-02-27,Oregon,41,155315,413,2218,2,154878,324,154878,324,,0
2021-02-27,Pennsylvania,42,934113,3014,23979,0,4805913,15642,929697,3361,3876216,12281
2021-02-27,Puerto Rico,72,133659,184,2032,9,406016,184,100044,184,305972,0
2021-02-27,Rhode Island,44,125622,0,2502,0,792898,1697,126093,471,666805,1226
2021-02-27,South Carolina,45,515072,1777,8498,21,5000460,34019,515072,1777,4485388,32242
2021-02-27,South Dakota,46,112293,186,1886,7,422027,739,112293,186,309734,553
2021-02-27,Tennessee,47,760289,1165,11299,15,773887,1374,773887,1374,,0
2021-02-27,Texas,48,2649664,5443,43772,139,2640209,11073,2640209,11073,,0
2021-02-27,Utah,49,370826,686,1929,22,1903329,4151,370770,686,1532559,3465
2021-02-27,Vermont,50,15098,135,204,0,330329,1068,15098,135,315231,933
2021-02-27,Virgin Islands,78,2646,10,25,0,47871,161,2646,10,45225,151
2021-02-27,Virginia,51,574314,1675,8382,185,574314,1675,574314,1675,,0
2021-02-27,Washington,53,342574,633,5024,0,338822,1169,338822,1169,,0
2021-02-27,West Virginia,54,131580,346,2297,6,131580,346,131580,346,,0
2021-02-27,Wisconsin,55,616899,870,7019,15,3240384,4069,616886,868,2623498,3201
2021-02-27,Wyoming,56,54350,0,671,0,235176,0,54350,0,180826,0
2021-02-28,Alabama,01,493252,569,9929,-1,2396943,3345,493252,569,1903691,2776
2021-02-28,Alaska,02,57846,0,279,0,55989,0,55989,0,,0
2021-02-28,Arizona,04,817232,898,15980,13,3813613,11010,816782,1075,2996831,9935
2021-02-28,Arkansas,05,322415,3220,5243,-174,2764272,55211,322415,3220,2441857,51991
2021-02-28,California,06,3569459,3490,52213,234,3475562,4685,3475562,4685,,0
2021-02-28,Colorado,08,430970,841,6045,7,2600931,5514,428303,841,2172628,4673
2021-02-28,Connecticut,09,279946,0,7622,0,279946,0,279946,0,,0
2021-02-28,Delaware,10,86799,282,1422,4,625443,1319,86799,282,538644,1037
2021-02-28,District of Columbia,11,40598,120,1017,7,40598,120,40598,120,,0
2021-02-28,Florida,12,1909213,5539,30851,118,11059688,27957,1874154,5385,9185534,22572
2021-02-28,Georgia,13,981844,2161,16757,1,1006521,2334,1006521,2334,,0
2021-02-28,Guam,66,8705,1,132,1,117603,1,7736,1,109867,0
2021-02-28,Hawaii,15,27473,54,436,0,28326,56,28326,56,,0
2021-02-28,Idaho,16,171209,0,1862,0,671236,1098,171140,233,500096,865
2021-02-28,Illinois,17,1189922,1190,22735,25,1186696,1249,1186696,1249,,0
2021-02-28,Indiana,18,664880,731,12573,17,3117201,5027,661673,731,2455528,4296
2021-02-28,Iowa,19,336455,185,5470,0,1313829,1822,280039,295,1033790,1527
2021-02-28,Kansas,20,296798,0,4735,0,1254463,0,293663,0,960800,0
2021-02-28,Kentucky,21,408392,647,4786,10,404622,675,404622,675,,0
2021-02-28,Louisiana,22,430100,1508,9608,21,5577167,32489,430100,1508,5147067,30981
2021-02-28,Maine,23,44634,142,703,1,44634,142,44634,142,,0
2021-02-28,Maryland,24,382281,827,7869,13,3381684,7314,382099,827,2999585,6487
2021-02-28,Massachusetts,25,581148,1468,16118,51,4929687,9927,581148,1468,4348539,8459
2021-02-28,Michigan,26,645411,36,16498,0,645550,0,645550,0,,0
2021-02-28,Minnesota,27,484662,804,6551,8,3493297,10471,484594,804,3008703,9667
2021-02-28,Mississippi,28,294795,704,6681,12,1730981,704,294795,704,1436186,0
2021-02-28,Missouri,29,517071,275,8382,-1,2335670,2930,478224,274,1857446,2656
2021-02-28,Montana,30,99999,79,1358,1,99954,117,99954,117,,0
2021-02-28,Nebraska,31,201298,193,2199,0,964852,765,200848,167,764004,598
2021-02-28,Nevada,32,293815,286,4957,0,1410983,2136,293754,266,1117229,1870
2021-02-28,New Hampshire,33,75424,258,1170,0,652027,415,75424,258,576603,157
2021-02-28,New Jersey,34,789354,2390,23252,14,10657438,2389,789356,2389,9868082,0
2021-02-28,New Mexico,35,185132,244,3716,14,185132,244,185132,244,,0
2021-02-28,New York,36,1644124,7827,47143,118,1630445,7580,1630445,7580,,0
2021-02-28,North Carolina,37,862635,0,11241,1,858548,0,858548,0,,0
2021-02-28,North Dakota,38,99839,29,1475,0,404760,170,99809,29,304951,141
2021-02-28,Northern Mariana Islands,69,143,0,2,0,17572,0,143,0,17429,0
2021-02-28,Ohio,39,967422,1268,17299,60,967422,1268,967422,1268,,0
2021-02-28,Oklahoma,40,424508,706,4428,49,3509337,706,424508,706,3084829,0
2021-02-28,Oregon,41,155597,282,2218,0,155315,437,155315,437,,0
2021-02-28,Pennsylvania,42,935911,1798,24056,77,4816228,10315,931642,1945,3884586,8370
2021-02-28,Puerto Rico,72,133912,253,2036,4,406269,253,100297,253,305972,0
2021-02-28,Rhode Island,44,125622,0,2502,0,794878,1980,126436,343,668442,1637
2021-02-28,South Carolina,45,516823,1751,8546,48,5027738,27278,516823,1751,4510915,25527
2021-02-28,South Dakota,46,112427,134,1888,2,422549,522,112427,134,310122,388
2021-02-28,Tennessee,47,761232,943,11317,18,775004,1117,775004,1117,,0
2021-02-28,Texas,48,2653285,3621,43949,177,2644024,3815,2644024,3815,,0
2021-02-28,Utah,49,371291,465,1935,6,1906838,3509,371235,465,1535603,3044
2021-02-28,Vermont,50,15198,100,204,0,331076,747,15198,100,315878,647
2021-02-28,Virgin Islands,78,2646,0,25,0,47871,0,2646,0,45225,0
2021-02-28,Virginia,51,576050,1736,8552,170,576050,1736,576050,1736,,0
2021-02-28,Washington,53,342644,70,5024,0,339773,951,339773,951,,0
2021-02-28,West Virginia,54,131855,275,2300,3,131855,275,131855,275,,0
2021-02-28,Wisconsin,55,617380,481,7019,0,3244163,3779,617367,481,2626796,3298
2021-02-28,Wyoming,56,54394,44,671,0,235220,44,54394,44,180826,0
2021-03-01,Alabama,01,493769,517,9931,2,2398910,1967,493769,517,1905141,1450
2021-03-01,Alaska,02,58229,383,289,10,56339,350,56339,350,,0
2021-03-01,Arizona,04,818268,1036,15979,-1,3820033,6420,817821,1039,3002212,5381
2021-03-01,Arkansas,05,322509,94,5250,7,2766878,2606,322509,94,2444369,2512
2021-03-01,California,06,3573656,4197,52487,274,3479078,3516,3479078,3516,,0
2021-03-01,Colorado,08,432186,1216,6046,1,2605341,4410,429839,1536,2175502,2874
2021-03-01,Connecticut,09,282626,2680,7651,29,282626,2680,282626,2680,,0
2021-03-01,Delaware,10,87080,281,1422,0,626631,1188,87080,281,539551,907
2021-03-01,District of Columbia,11,40684,86,1019,2,40684,86,40684,86,,0
2021-03-01,Florida,12,1910913,1700,30998,147,11068607,8919,1875818,1664,9192789,7255
2021-03-01,Georgia,13,983879,2035,16834,77,1008660,2139,1008660,2139,,0
2021-03-01,Guam,66,8706,1,132,0,117604,1,7737,1,109867,0
2021-03-01,Hawaii,15,27499,26,436,0,28355,29,28355,29,,0
2021-03-01,Idaho,16,171618,409,1869,7,671236,0,171140,0,500096,0
2021-03-01,Illinois,17,1191207,1285,22759,24,1187839,1143,1187839,1143,,0
2021-03-01,Indiana,18,665422,542,12595,22,3120195,2994,662213,540,2457982,2454
2021-03-01,Iowa,19,336890,435,5472,2,1315398,1569,280279,240,1035119,1329
2021-03-01,Kansas,20,297436,638,4743,8,1259105,4642,294302,639,964803,4003
2021-03-01,Kentucky,21,408854,462,4802,16,405126,504,405126,504,,0
2021-03-01,Louisiana,22,430504,404,9628,20,5585504,8337,430504,404,5155000,7933
2021-03-01,Maine,23,44762,128,703,0,44762,128,44762,128,,0
2021-03-01,Maryland,24,382884,603,7879,10,3386419,4735,382702,603,3003717,4132
2021-03-01,Massachusetts,25,582543,1395,16144,26,4937900,8213,582543,1395,4355357,6818
2021-03-01,Michigan,26,647365,1954,16509,11,647415,1865,647415,1865,,0
2021-03-01,Minnesota,27,485298,636,6554,3,3500427,7130,485230,636,3015197,6494
2021-03-01,Mississippi,28,294994,199,6681,0,1754368,23387,294994,199,1459374,23188
2021-03-01,Missouri,29,517597,526,8385,3,2338104,2434,478416,192,1859688,2242
2021-03-01,Montana,30,100115,116,1358,0,100003,49,100003,49,,0
2021-03-01,Nebraska,31,201556,258,2205,6,965406,554,200946,98,764460,456
2021-03-01,Nevada,32,294047,232,4957,0,1413405,2422,293980,226,1119425,2196
2021-03-01,New Hampshire,33,75588,164,1170,0,651510,-517,75588,164,575922,-681
2021-03-01,New Jersey,34,792496,3142,23273,21,10660578,3140,792496,3140,9868082,0
